Creation_Time,Sensor_Time,Arrival_Time,x,y,z
855918185000,855918,1398347048681,0.019153614,0.1436521,9.5385
855928252000,855928,1398347048691,0.047884032,0.1436521,9.528923
855938363000,855938,1398347048701,0.047884032,0.1340753,9.490616
855948464000,855948,1398347048711,0.05746084,0.1340753,9.519346
855958564000,855958,1398347048722,0.047884032,0.11492168,9.519346
855968698000,855969,1398347048732,0.038307227,0.1340753,9.509769
855978763000,855978,1398347048742,0.047884032,0.18195933,9.528923
855988903000,855989,1398347048752,0.06703765,0.16280572,9.528923
855998983000,855999,1398347048762,0.06703765,0.16280572,9.519346
856009093000,856009,1398347048772,0.047884032,0.15322891,9.557653
856019223000,856019,1398347048782,0.02873042,0.15322891,9.519346
856029286000,856029,1398347048792,0.05746084,0.1436521,9.519346
856039417000,856039,1398347048802,0.05746084,0.1340753,9.500193
856049469000,856049,1398347048812,0.047884032,0.1436521,9.519346
856059590000,856059,1398347048823,0.038307227,0.1340753,9.519346
856069702000,856070,1398347048833,0.009576807,0.1340753,9.509769
856079811000,856080,1398347048843,0.05746084,0.1340753,9.490616
856089900000,856090,1398347048853,0.076614454,0.12449849,9.509769
856099992000,856100,1398347048863,0.047884032,0.10534488,9.557653
856110129000,856110,1398347048873,0.047884032,0.12449849,9.548077
856120245000,856120,1398347048883,0.019153614,0.12449849,9.548077
856130359000,856130,1398347048893,0.02873042,0.12449849,9.576807
856140465000,856140,1398347048903,0.02873042,0.1436521,9.557653
856150750000,856151,1398347048914,0.038307227,0.11492168,9.5385
856160838000,856161,1398347048924,0.02873042,0.12449849,9.586384
856170959000,856171,1398347048934,0.06703765,0.11492168,9.576807
856181038000,856181,1398347048944,0.076614454,0.12449849,9.528923
856191189000,856191,1398347048954,0.095768064,0.1340753,9.490616
856201329000,856201,1398347048964,0.05746084,0.1436521,9.528923
856211402000,856211,1398347048974,0.009576807,0.11492168,9.528923
856221503000,856221,1398347048984,0.02873042,0.10534488,9.557653
856231621000,856231,1398347048995,0.02873042,0.17238252,9.5385
856241760000,856242,1398347049005,0.05746084,0.15322891,9.500193
856251902000,856252,1398347049015,0.047884032,0.1340753,9.5385
856261984000,856262,1398347049025,0.05746084,0.1340753,9.557653
856272110000,856272,1398347049035,0.047884032,0.1436521,9.528923
856282195000,856282,1398347049045,0.05746084,0.16280572,9.519346
856292330000,856292,1398347049055,0.05746084,0.1436521,9.528923
856302484000,856302,1398347049066,0.038307227,0.15322891,9.5385
856312560000,856312,1398347049076,0.019153614,0.12449849,9.490616
856322734000,856323,1398347049086,0.038307227,0.1340753,9.557653
856332775000,856333,1398347049096,0.038307227,0.16280572,9.519346
856342912000,856343,1398347049106,0.02873042,0.12449849,9.500193
856353101000,856353,1398347049116,0.02873042,0.12449849,9.528923
856363159000,856363,1398347049126,0.06703765,0.1436521,9.500193
856373259000,856373,1398347049136,0.05746084,0.16280572,9.509769
856383350000,856383,1398347049146,0.02873042,0.15322891,9.548077
856393490000,856393,1398347049156,0.05746084,0.12449849,9.557653
856403600000,856403,1398347049167,0.06703765,0.12449849,9.548077
856413703000,856413,1398347049177,0.038307227,0.1340753,9.548077
856423786000,856424,1398347049187,0.038307227,0.12449849,9.5385
856434105000,856434,1398347049197,0.047884032,0.1436521,9.528923
856444063000,856444,1398347049207,0.05746084,0.1436521,9.519346
856454183000,856454,1398347049217,0.06703765,0.1436521,9.471462
856464270000,856464,1398347049227,0.02873042,0.11492168,9.5385
856474411000,856474,1398347049237,0.047884032,0.10534488,9.5385
856484557000,856484,1398347049248,0.06703765,0.076614454,9.519346
856494638000,856494,1398347049258,0.05746084,0.08619126,9.490616
856504759000,856505,1398347049268,0.038307227,0.12449849,9.490616
856514866000,856515,1398347049278,0.02873042,0.1436521,9.519346
856524947000,856525,1398347049288,0.038307227,0.11492168,9.528923
856535124000,856535,1398347049298,0.047884032,0.12449849,9.56723
856545187000,856545,1398347049308,0.038307227,0.11492168,9.56723
856555301000,856555,1398347049318,0.02873042,0.15322891,9.576807
856565492000,856565,1398347049329,0.019153614,0.1340753,9.548077
856575595000,856575,1398347049339,-0.009576807,0.12449849,9.56723
856585712000,856586,1398347049349,0.0,0.18195933,9.576807
856595782000,856596,1398347049359,0.02873042,0.1436521,9.56723
856605969000,856606,1398347049369,0.02873042,0.1340753,9.576807
856615956000,856616,1398347049379,0.06703765,0.12449849,9.576807
856626076000,856626,1398347049389,0.076614454,0.12449849,9.5385
856636250000,856636,1398347049399,0.047884032,0.1436521,9.548077
856646340000,856646,1398347049409,0.038307227,0.1436521,9.5385
856656570000,856656,1398347049420,0.047884032,0.12449849,9.509769
856666652000,856666,1398347049430,0.06703765,0.1436521,9.509769
856676791000,856677,1398347049440,0.06703765,0.1340753,9.548077
856686906000,856687,1398347049450,0.02873042,0.1340753,9.528923
856696988000,856697,1398347049460,0.05746084,0.1436521,9.576807
856707092000,856707,1398347049470,0.05746084,0.15322891,9.519346
856717175000,856717,1398347049480,0.047884032,0.15322891,9.519346
856727281000,856727,1398347049490,0.05746084,0.12449849,9.557653
856737387000,856737,1398347049500,0.047884032,0.15322891,9.548077
856747468000,856747,1398347049510,0.06703765,0.1340753,9.519346
856757586000,856757,1398347049521,0.08619126,0.08619126,9.519346
856767703000,856768,1398347049531,0.02873042,0.11492168,9.519346
856777779000,856778,1398347049541,0.05746084,0.1340753,9.519346
856787927000,856788,1398347049551,0.05746084,0.1436521,9.5385
856798013000,856798,1398347049561,0.038307227,0.1436521,9.576807
856808153000,856808,1398347049571,0.02873042,0.1436521,9.548077
856818291000,856818,1398347049581,0.047884032,0.1340753,9.557653
856828368000,856828,1398347049591,0.038307227,0.12449849,9.56723
856840429000,856840,1398347049603,0.047884032,0.1436521,9.528923
856850667000,856851,1398347049614,0.05746084,0.1340753,9.490616
856860680000,856860,1398347049624,0.019153614,0.12449849,9.528923
856870798000,856871,1398347049634,0.038307227,0.095768064,9.519346
856880891000,856881,1398347049644,0.05746084,0.11492168,9.509769
856891024000,856891,1398347049654,0.047884032,0.11492168,9.528923
856901107000,856901,1398347049664,0.047884032,0.10534488,9.548077
856911235000,856911,1398347049674,0.047884032,0.1436521,9.5385
856921330000,856921,1398347049684,0.05746084,0.12449849,9.528923
856931440000,856931,1398347049694,0.047884032,0.1340753,9.548077
856941580000,856941,1398347049705,0.038307227,0.1340753,9.528923
856951705000,856952,1398347049715,0.02873042,0.11492168,9.528923
856961801000,856962,1398347049725,0.047884032,0.1340753,9.5385
856971920000,856972,1398347049735,0.047884032,0.12449849,9.509769
856981998000,856982,1398347049745,0.047884032,0.095768064,9.519346
856992136000,856992,1398347049755,0.02873042,0.11492168,9.481039
857002289000,857002,1398347049765,0.019153614,0.10534488,9.490616
857012373000,857012,1398347049775,0.038307227,0.12449849,9.500193
857022459000,857022,1398347049786,0.02873042,0.12449849,9.519346
857032594000,857032,1398347049796,0.047884032,0.11492168,9.509769
857042727000,857043,1398347049806,0.047884032,0.12449849,9.481039
857052877000,857053,1398347049816,0.047884032,0.1340753,9.509769
857063028000,857063,1398347049826,0.038307227,0.1436521,9.528923
857073152000,857073,1398347049836,0.05746084,0.15322891,9.548077
857083243000,857083,1398347049846,0.06703765,0.17238252,9.528923
857093380000,857093,1398347049856,0.047884032,0.1436521,9.5385
857103495000,857103,1398347049866,0.047884032,0.1340753,9.528923
857113648000,857113,1398347049877,0.047884032,0.12449849,9.528923
857123731000,857124,1398347049887,0.047884032,0.12449849,9.548077
857133902000,857134,1398347049897,0.038307227,0.1340753,9.548077
857143991000,857144,1398347049907,0.038307227,0.10534488,9.557653
857154114000,857154,1398347049917,0.02873042,0.11492168,9.56723
857164201000,857164,1398347049927,0.0,0.095768064,9.519346
857174344000,857174,1398347049937,0.019153614,0.10534488,9.509769
857184472000,857184,1398347049948,0.02873042,0.12449849,9.490616
857194568000,857194,1398347049958,0.019153614,0.11492168,9.528923
857204685000,857204,1398347049968,0.019153614,0.095768064,9.557653
857214788000,857215,1398347049978,0.038307227,0.1340753,9.528923
857224874000,857225,1398347049988,0.047884032,0.12449849,9.528923
857235112000,857235,1398347049998,0.05746084,0.1436521,9.509769
857245123000,857245,1398347050008,0.047884032,0.12449849,9.509769
857255248000,857255,1398347050018,0.05746084,0.12449849,9.461885
857265375000,857265,1398347050028,0.038307227,0.1436521,9.509769
857275481000,857275,1398347050038,0.019153614,0.12449849,9.519346
857285617000,857286,1398347050049,0.038307227,0.11492168,9.528923
857295702000,857295,1398347050059,0.06703765,0.11492168,9.5385
857305823000,857306,1398347050069,0.05746084,0.11492168,9.528923
857315928000,857316,1398347050079,0.038307227,0.095768064,9.519346
857326047000,857326,1398347050089,0.038307227,0.10534488,9.519346
857336199000,857336,1398347050099,0.038307227,0.1340753,9.509769
857346277000,857346,1398347050109,0.038307227,0.17238252,9.548077
857356428000,857356,1398347050119,0.047884032,0.15322891,9.500193
857366521000,857366,1398347050130,0.019153614,0.1436521,9.471462
857376648000,857376,1398347050140,0.047884032,0.12449849,9.500193
857386805000,857387,1398347050150,0.038307227,0.1340753,9.528923
857396916000,857397,1398347050160,0.019153614,0.15322891,9.519346
857407039000,857407,1398347050170,0.019153614,0.1436521,9.528923
857417212000,857417,1398347050180,0.019153614,0.29688102,9.528923
857427261000,857427,1398347050190,0.047884032,0.15322891,9.528923
857437379000,857437,1398347050200,0.05746084,0.15322891,9.519346
857447481000,857447,1398347050210,0.02873042,0.15322891,9.548077
857457603000,857457,1398347050221,0.05746084,0.1436521,9.528923
857467841000,857468,1398347050231,0.038307227,0.1436521,9.509769
857477841000,857478,1398347050241,0.047884032,0.11492168,9.500193
857487966000,857488,1398347050251,0.038307227,0.1340753,9.528923
857508185000,857508,1398347050271,0.047884032,0.1436521,9.5385
857518334000,857518,1398347050281,0.02873042,0.1340753,9.490616
857528416000,857528,1398347050291,0.047884032,0.12449849,9.509769
857538537000,857538,1398347050302,0.047884032,0.12449849,9.500193
857548623000,857548,1398347050312,0.047884032,0.1340753,9.500193
857558747000,857559,1398347050322,0.05746084,0.10534488,9.5385
857568871000,857569,1398347050332,0.02873042,0.12449849,9.519346
857578929000,857579,1398347050342,0.06703765,0.1436521,9.500193
857589039000,857589,1398347050352,0.095768064,0.11492168,9.528923
857599115000,857599,1398347050362,0.06703765,0.1340753,9.5385
857609230000,857609,1398347050372,0.076614454,0.1340753,9.557653
857619403000,857619,1398347050382,0.06703765,0.1340753,9.519346
857629479000,857629,1398347050392,0.076614454,0.10534488,9.528923
857639622000,857639,1398347050403,0.05746084,0.12449849,9.528923
857649706000,857650,1398347050413,0.038307227,0.12449849,9.548077
857659826000,857660,1398347050423,0.047884032,0.12449849,9.519346
857670120000,857670,1398347050433,0.02873042,0.15322891,9.509769
857680135000,857680,1398347050443,0.02873042,0.1436521,9.509769
857690227000,857690,1398347050453,0.047884032,0.12449849,9.548077
857700337000,857700,1398347050463,0.047884032,0.1436521,9.56723
857710458000,857710,1398347050473,0.02873042,0.12449849,9.56723
857720551000,857720,1398347050484,0.019153614,0.11492168,9.557653
857740764000,857741,1398347050504,0.02873042,0.12449849,9.557653
857751075000,857751,1398347050514,0.047884032,0.12449849,9.557653
857761185000,857761,1398347050524,0.05746084,0.15322891,9.548077
857771307000,857771,1398347050534,0.05746084,0.12449849,9.509769
857781383000,857781,1398347050544,0.05746084,0.1340753,9.528923
857791536000,857791,1398347050555,0.047884032,0.11492168,9.500193
857801675000,857802,1398347050565,0.038307227,0.12449849,9.5385
857811759000,857812,1398347050575,0.047884032,0.1340753,9.509769
857821854000,857822,1398347050585,0.038307227,0.1436521,9.548077
857831973000,857832,1398347050595,0.02873042,0.1340753,9.548077
857842114000,857842,1398347050605,0.038307227,0.1340753,9.528923
857852259000,857852,1398347050615,0.038307227,0.16280572,9.548077
857862344000,857862,1398347050625,0.05746084,0.15322891,9.56723
857872467000,857872,1398347050635,0.06703765,0.15322891,9.557653
857882574000,857882,1398347050646,0.038307227,0.12449849,9.548077
857892698000,857892,1398347050656,0.038307227,0.12449849,9.5385
857902850000,857903,1398347050666,0.019153614,0.1436521,9.519346
857912923000,857913,1398347050676,0.038307227,0.1436521,9.509769
857923051000,857923,1398347050686,0.019153614,0.15322891,9.509769
857933140000,857933,1398347050696,0.02873042,0.12449849,9.5385
857943276000,857943,1398347050706,0.02873042,0.1340753,9.528923
857953438000,857953,1398347050716,0.02873042,0.15322891,9.528923
857963547000,857963,1398347050727,0.02873042,0.16280572,9.528923
857973671000,857973,1398347050737,0.019153614,0.1340753,9.548077
857983766000,857984,1398347050747,0.02873042,0.16280572,9.5385
857993855000,857994,1398347050757,0.02873042,0.1436521,9.528923
858003965000,858004,1398347050767,0.019153614,0.1340753,9.528923
858014554000,858014,1398347050778,0.0,0.15322891,9.509769
858024684000,858024,1398347050788,0.019153614,0.11492168,9.500193
858034812000,858035,1398347050798,0.019153614,0.1340753,9.490616
858044875000,858045,1398347050808,0.019153614,0.1340753,9.481039
858054985000,858055,1398347050818,0.038307227,0.1436521,9.481039
858065094000,858065,1398347050828,0.038307227,0.1436521,9.509769
858075180000,858075,1398347050838,0.02873042,0.1340753,9.519346
858085338000,858085,1398347050848,0.02873042,0.1436521,9.481039
858095397000,858095,1398347050858,0.038307227,0.11492168,9.481039
858105507000,858105,1398347050869,0.038307227,0.1340753,9.490616
858115584000,858115,1398347050879,0.02873042,0.11492168,9.528923
858125703000,858125,1398347050889,0.009576807,0.10534488,9.5385
858135833000,858136,1398347050899,0.06703765,0.10534488,9.509769
858145896000,858146,1398347050909,0.047884032,0.16280572,9.528923
858156007000,858156,1398347050919,0.019153614,0.1340753,9.519346
858166083000,858166,1398347050929,0.02873042,0.1340753,9.500193
858176198000,858176,1398347050939,0.038307227,0.10534488,9.519346
858186325000,858186,1398347050949,0.076614454,0.11492168,9.509769
858196385000,858196,1398347050959,0.076614454,0.12449849,9.509769
858206680000,858206,1398347050970,0.047884032,0.16280572,9.519346
858216758000,858217,1398347050980,0.047884032,0.1436521,9.548077
858226870000,858227,1398347050990,0.038307227,0.15322891,9.509769
858236987000,858237,1398347051000,0.038307227,0.15322891,9.500193
858247711000,858247,1398347051011,0.05746084,0.1436521,9.5385
858257177000,858257,1398347051020,0.05746084,0.17238252,9.528923
858267694000,858268,1398347051031,0.02873042,0.15322891,9.5385
858277372000,858277,1398347051040,0.02873042,0.1340753,9.548077
858297939000,858298,1398347051061,0.05746084,0.15322891,9.5385
858308065000,858308,1398347051071,0.047884032,0.1340753,9.5385
858318208000,858318,1398347051081,0.019153614,0.1436521,9.528923
858328266000,858328,1398347051091,0.019153614,0.1436521,9.5385
858338375000,858338,1398347051101,0.047884032,0.1340753,9.528923
858348461000,858348,1398347051111,0.02873042,0.1340753,9.519346
858358578000,858358,1398347051122,0.02873042,0.1436521,9.509769
858368716000,858369,1398347051132,0.038307227,0.12449849,9.528923
858378778000,858379,1398347051142,0.02873042,0.12449849,9.461885
858388891000,858389,1398347051152,0.038307227,0.1436521,9.500193
858398973000,858399,1398347051162,0.047884032,0.12449849,9.528923
858409090000,858409,1398347051172,0.047884032,0.12449849,9.519346
858419224000,858419,1398347051182,0.02873042,0.1340753,9.5385
858429288000,858429,1398347051192,0.02873042,0.11492168,9.5385
858439403000,858439,1398347051203,0.038307227,0.16280572,9.557653
858449521000,858449,1398347051213,0.06703765,0.15322891,9.557653
858459636000,858459,1398347051223,0.047884032,0.1340753,9.528923
858469769000,858470,1398347051233,0.047884032,0.1436521,9.5385
858479834000,858480,1398347051243,0.038307227,0.1436521,9.509769
858490092000,858490,1398347051253,0.05746084,0.1436521,9.528923
858500203000,858500,1398347051263,0.02873042,0.1436521,9.519346
858510278000,858510,1398347051273,0.047884032,0.1436521,9.5385
858520418000,858520,1398347051283,0.047884032,0.12449849,9.500193
858531111000,858531,1398347051294,0.038307227,0.12449849,9.509769
858540655000,858540,1398347051304,0.019153614,0.1436521,9.509769
858550837000,858551,1398347051314,0.019153614,0.12449849,9.5385
858560847000,858561,1398347051324,0.047884032,0.11492168,9.528923
858570956000,858571,1398347051334,0.047884032,0.12449849,9.528923
858581400000,858581,1398347051344,0.047884032,0.1340753,9.5385
858591526000,858591,1398347051355,0.02873042,0.12449849,9.548077
858601662000,858611,1398347051374,0.047884032,0.1340753,9.557653
858612312000,858612,1398347051375,0.038307227,0.12449849,9.557653
858622425000,858622,1398347051385,0.047884032,0.12449849,9.528923
858632539000,858632,1398347051396,0.02873042,0.1340753,9.528923
858642621000,858642,1398347051406,0.02873042,0.12449849,9.548077
858652750000,858653,1398347051416,0.038307227,0.12449849,9.56723
858662819000,858663,1398347051426,0.0,0.1340753,9.595961
858673095000,858673,1398347051436,0.02873042,0.12449849,9.576807
858683011000,858683,1398347051446,0.019153614,0.1340753,9.5385
858703393000,858703,1398347051466,0.02873042,0.11492168,9.557653
858713321000,858714,1398347051477,0.02873042,0.1340753,9.548077
858723476000,858723,1398347051486,0.047884032,0.12449849,9.519346
858733564000,858733,1398347051497,0.038307227,0.11492168,9.481039
858743675000,858743,1398347051507,0.05746084,0.1436521,9.519346
858753801000,858754,1398347051517,0.06703765,0.1436521,9.509769
858764460000,858764,1398347051527,0.076614454,0.16280572,9.5385
858774040000,858774,1398347051537,0.05746084,0.15322891,9.509769
858784429000,858784,1398347051548,0.02873042,0.1340753,9.5385
858794244000,858794,1398347051557,0.047884032,0.11492168,9.548077
858804352000,858804,1398347051567,0.02873042,0.1436521,9.5385
858814694000,858814,1398347051578,0.038307227,0.11492168,9.548077
858824816000,858825,1398347051588,0.038307227,0.1436521,9.548077
858834946000,858835,1398347051598,0.019153614,0.12449849,9.548077
858845061000,858845,1398347051608,0.038307227,0.10534488,9.509769
858855156000,858855,1398347051618,0.047884032,0.11492168,9.519346
858865235000,858865,1398347051628,0.05746084,0.1340753,9.528923
858875349000,858875,1398347051638,0.047884032,0.11492168,9.5385
858885470000,858885,1398347051649,0.05746084,0.1340753,9.500193
858895541000,858895,1398347051658,0.06703765,0.1436521,9.500193
858905651000,858905,1398347051669,0.076614454,0.1436521,9.490616
858915728000,858916,1398347051679,0.05746084,0.11492168,9.528923
858925845000,858926,1398347051689,0.047884032,0.1340753,9.509769
858935969000,858936,1398347051699,0.047884032,0.1340753,9.5385
858946034000,858946,1398347051709,0.047884032,0.1340753,9.557653
858956145000,858956,1398347051719,0.02873042,0.15322891,9.557653
858966225000,858966,1398347051729,0.05746084,0.1340753,9.5385
858976341000,858976,1398347051739,0.047884032,0.12449849,9.509769
858986464000,858987,1398347051750,0.038307227,0.15322891,9.490616
858996532000,858996,1398347051759,0.047884032,0.16280572,9.509769
859006811000,859007,1398347051770,0.019153614,0.18195933,9.509769
859016729000,859017,1398347051780,0.009576807,0.16280572,9.490616
859026840000,859027,1398347051790,0.06703765,0.1436521,9.490616
859036964000,859037,1398347051800,0.047884032,0.1340753,9.519346
859047738000,859048,1398347051811,0.047884032,0.15322891,9.5385
859057169000,859057,1398347051820,0.038307227,0.16280572,9.528923
859067259000,859068,1398347051831,0.038307227,0.16280572,9.548077
859077365000,859077,1398347051840,0.038307227,0.16280572,9.509769
859087463000,859087,1398347051850,0.0,0.1436521,9.557653
859098085000,859098,1398347051861,0.0,0.16280572,9.509769
859108213000,859108,1398347051871,0.038307227,0.15322891,9.509769
859118341000,859118,1398347051881,0.047884032,0.12449849,9.557653
859128411000,859128,1398347051891,0.047884032,0.10534488,9.576807
859138529000,859138,1398347051902,0.047884032,0.12449849,9.548077
859148608000,859148,1398347051912,0.06703765,0.16280572,9.509769
859158725000,859159,1398347051922,0.05746084,0.1436521,9.519346
859168859000,859169,1398347051932,0.05746084,0.16280572,9.471462
859178931000,859179,1398347051942,0.047884032,0.19153613,9.500193
859189040000,859189,1398347051952,0.047884032,0.12449849,9.490616
859199122000,859199,1398347051962,0.02873042,0.1436521,9.509769
859209243000,859209,1398347051972,0.047884032,0.16280572,9.528923
859219367000,859219,1398347051982,0.06703765,0.16280572,9.519346
859229430000,859229,1398347051992,0.038307227,0.12449849,9.500193
859239550000,859240,1398347052003,0.038307227,0.15322891,9.471462
859249639000,859249,1398347052013,0.019153614,0.1436521,9.509769
859259752000,859260,1398347052023,0.02873042,0.1436521,9.509769
859269882000,859270,1398347052033,0.047884032,0.1340753,9.471462
859279954000,859280,1398347052043,0.02873042,0.12449849,9.528923
859290188000,859290,1398347052053,0.038307227,0.1340753,9.519346
859310405000,859310,1398347052073,0.038307227,0.15322891,9.519346
859320512000,859320,1398347052083,0.047884032,0.12449849,9.519346
859330650000,859330,1398347052094,0.047884032,0.1436521,9.471462
859340704000,859341,1398347052104,0.047884032,0.15322891,9.509769
859350841000,859351,1398347052114,0.05746084,0.17238252,9.528923
859360957000,859361,1398347052124,0.047884032,0.12449849,9.509769
859371077000,859371,1398347052134,0.038307227,0.1436521,9.548077
859381162000,859381,1398347052144,0.05746084,0.15322891,9.557653
859391303000,859391,1398347052154,0.05746084,0.1436521,9.519346
859401502000,859401,1398347052165,0.038307227,0.1436521,9.509769
859411604000,859411,1398347052175,0.038307227,0.15322891,9.548077
859421686000,859421,1398347052185,0.02873042,0.12449849,9.548077
859431799000,859432,1398347052195,0.038307227,0.095768064,9.548077
859441939000,859442,1398347052205,0.047884032,0.08619126,9.548077
859452098000,859452,1398347052215,0.047884032,0.10534488,9.528923
859462172000,859462,1398347052225,0.047884032,0.12449849,9.5385
859472297000,859472,1398347052235,0.038307227,0.1436521,9.56723
859482377000,859482,1398347052245,0.038307227,0.12449849,9.5385
859492525000,859492,1398347052255,0.06703765,0.1340753,9.519346
859502669000,859503,1398347052266,0.05746084,0.12449849,9.519346
859512753000,859512,1398347052276,0.05746084,0.11492168,9.528923
859522831000,859523,1398347052286,0.05746084,0.11492168,9.519346
859532945000,859533,1398347052296,0.047884032,0.1340753,9.519346
859543089000,859543,1398347052306,0.02873042,0.1436521,9.5385
859553224000,859553,1398347052316,0.047884032,0.15322891,9.528923
859563304000,859563,1398347052326,0.05746084,0.1340753,9.509769
859573451000,859573,1398347052336,0.038307227,0.15322891,9.548077
859583487000,859583,1398347052346,0.05746084,0.1340753,9.548077
859593596000,859593,1398347052357,0.038307227,0.12449849,9.528923
859603722000,859604,1398347052367,0.019153614,0.10534488,9.548077
859613807000,859614,1398347052377,0.038307227,0.1340753,9.5385
859623915000,859624,1398347052387,0.047884032,0.095768064,9.576807
859634039000,859634,1398347052397,0.06703765,0.076614454,9.557653
859644172000,859644,1398347052407,0.05746084,0.08619126,9.557653
859654293000,859654,1398347052417,0.05746084,0.12449849,9.56723
859664382000,859664,1398347052427,0.038307227,0.10534488,9.548077
859674522000,859674,1398347052438,0.038307227,0.10534488,9.557653
859684755000,859685,1398347052448,0.047884032,0.1340753,9.5385
859694805000,859695,1398347052458,0.02873042,0.1340753,9.5385
859704929000,859705,1398347052468,0.047884032,0.15322891,9.5385
859715127000,859715,1398347052478,0.038307227,0.15322891,9.548077
859725153000,859725,1398347052488,0.02873042,0.15322891,9.557653
859735291000,859735,1398347052498,0.05746084,0.15322891,9.557653
859745377000,859745,1398347052508,0.06703765,0.11492168,9.500193
859755496000,859755,1398347052518,0.05746084,0.1340753,9.481039
859765579000,859765,1398347052529,0.076614454,0.12449849,9.509769
859775718000,859775,1398347052539,0.047884032,0.1436521,9.519346
859785868000,859786,1398347052549,0.05746084,0.1436521,9.461885
859795953000,859796,1398347052559,0.02873042,0.1436521,9.500193
859806079000,859806,1398347052569,0.02873042,0.1340753,9.490616
859816168000,859816,1398347052579,0.047884032,0.15322891,9.500193
859826304000,859826,1398347052589,0.05746084,0.15322891,9.500193
859836443000,859836,1398347052600,0.047884032,0.11492168,9.481039
859846714000,859846,1398347052610,0.038307227,0.1340753,9.471462
859857402000,859857,1398347052620,0.038307227,0.11492168,9.519346
859866974000,859867,1398347052630,0.009576807,0.1436521,9.471462
859877099000,859877,1398347052640,0.019153614,0.16280572,9.519346
859887272000,859887,1398347052650,0.019153614,0.18195933,9.528923
859907421000,859907,1398347052670,0.038307227,0.17238252,9.5385
859917517000,859918,1398347052681,0.019153614,0.15322891,9.519346
859927649000,859927,1398347052691,0.038307227,0.1340753,9.500193
859937766000,859938,1398347052701,0.019153614,0.16280572,9.500193
859947836000,859948,1398347052711,0.02873042,0.16280572,9.452309
859957993000,859958,1398347052721,0.047884032,0.1340753,9.481039
859968174000,859968,1398347052731,0.038307227,0.15322891,9.490616
859978246000,859978,1398347052741,0.019153614,0.1436521,9.548077
859988345000,859988,1398347052751,0.0,0.15322891,9.56723
859998405000,859998,1398347052761,0.02873042,0.1340753,9.548077
860008572000,860008,1398347052772,0.019153614,0.1340753,9.500193
860018704000,860019,1398347052782,0.019153614,0.12449849,9.490616
860028794000,860029,1398347052792,0.009576807,0.1436521,9.519346
860038914000,860039,1398347052802,0.02873042,0.1436521,9.519346
860049008000,860049,1398347052812,0.05746084,0.15322891,9.490616
860059146000,860059,1398347052822,0.038307227,0.1340753,9.5385
860079365000,860079,1398347052842,0.038307227,0.1340753,9.528923
860089500000,860089,1398347052853,0.02873042,0.1340753,9.557653
860099600000,860099,1398347052863,0.038307227,0.11492168,9.528923
860109725000,860109,1398347052873,0.06703765,0.095768064,9.519346
860119855000,860120,1398347052883,0.038307227,0.076614454,9.500193
860129948000,860130,1398347052893,0.038307227,0.076614454,9.519346
860140133000,860140,1398347052903,0.047884032,0.095768064,9.500193
860150243000,860151,1398347052914,0.05746084,0.12449849,9.528923
860160316000,860160,1398347052923,0.009576807,0.11492168,9.519346
860170494000,860170,1398347052933,0.02873042,0.1340753,9.500193
860180610000,860180,1398347052944,0.038307227,0.11492168,9.509769
860190724000,860191,1398347052954,0.05746084,0.1340753,9.5385
860200815000,860201,1398347052964,0.05746084,0.16280572,9.528923
860210947000,860211,1398347052974,0.047884032,0.12449849,9.557653
860221020000,860221,1398347052984,0.06703765,0.11492168,9.500193
860231140000,860231,1398347052994,0.06703765,0.11492168,9.509769
860241276000,860241,1398347053004,0.06703765,0.12449849,9.528923
860251573000,860251,1398347053015,0.047884032,0.11492168,9.56723
860261651000,860261,1398347053025,0.047884032,0.11492168,9.557653
860271775000,860272,1398347053035,0.02873042,0.1340753,9.528923
860281862000,860282,1398347053045,0.038307227,0.1340753,9.557653
860292001000,860292,1398347053055,0.038307227,0.15322891,9.528923
860302150000,860302,1398347053065,0.038307227,0.1340753,9.519346
860312231000,860312,1398347053075,0.019153614,0.1340753,9.500193
860322315000,860322,1398347053085,0.038307227,0.12449849,9.5385
860332438000,860332,1398347053095,0.047884032,0.1340753,9.519346
860342568000,860342,1398347053106,0.047884032,0.10534488,9.490616
860352714000,860353,1398347053116,0.05746084,0.12449849,9.481039
860362798000,860363,1398347053126,0.047884032,0.12449849,9.490616
860372915000,860373,1398347053136,0.06703765,0.1340753,9.481039
860383022000,860383,1398347053146,0.08619126,0.11492168,9.461885
860393110000,860393,1398347053156,0.076614454,0.15322891,9.519346
860403252000,860403,1398347053166,0.038307227,0.1340753,9.548077
860413312000,860413,1398347053176,0.047884032,0.1436521,9.5385
860423601000,860423,1398347053187,0.05746084,0.1340753,9.5385
860433561000,860434,1398347053197,0.038307227,0.12449849,9.519346
860453964000,860454,1398347053217,0.019153614,0.1436521,9.481039
860464071000,860464,1398347053227,0.0,0.1436521,9.490616
860474225000,860474,1398347053237,0.019153614,0.1436521,9.509769
860484411000,860485,1398347053248,0.047884032,0.11492168,9.500193
860494465000,860494,1398347053258,0.076614454,0.095768064,9.509769
860504477000,860507,1398347053271,0.076614454,0.095768064,9.548077
860514704000,860514,1398347053278,0.047884032,0.095768064,9.548077
860524790000,860524,1398347053288,0.02873042,0.11492168,9.509769
860534895000,860535,1398347053298,0.05746084,0.11492168,9.519346
860544943000,860545,1398347053308,0.05746084,0.095768064,9.519346
860555152000,860555,1398347053318,0.019153614,0.15322891,9.5385
